,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,4
0.53,0.0,0.356674613455,0.53,0.0,0.356674613455,0.53,0.0,0.356674613455,0.53,0.0,0.356674613455,0.53,0.0,0.356674613455,4
0.74,0.0,0.329770297617,0.74,0.0,0.329770297617,0.74,0.0,0.329770297617,0.74,0.0,0.329770297617,0.74,0.0,0.329770297617,4
0.94,0.0,0.109346213451,0.94,0.0,0.109346213451,0.94,0.0,0.109346213451,0.94,0.0,0.109346213451,0.615645116636,0.324354883364,0.318660157328,4
1.056,0.0,-0.12152347397,1.056,0.0,-0.12152347397,1.056,0.0,-0.12152347397,1.056,0.0,-0.12152347397,0.680555986786,0.375444013214,0.0994942919223,4
1.13,0.0,-0.312119390451,1.13,0.0,-0.312119390451,1.13,0.0,-0.312119390451,0.710497231742,0.419502768258,-0.103058249135,0.508359254485,0.446140380093,-0.0540360347861,4
1.12,0.0,-0.284319005698,1.12,0.0,-0.284319005698,1.12,0.0,-0.284319005698,0.701366271464,0.418633728536,-0.0823558053093,0.492632945028,0.451636286823,-0.0531109609308,4
1.08,0.0,-0.179534716762,1.08,0.0,-0.179534716762,1.08,0.0,-0.179534716762,0.679463891314,0.400536108686,0.019137540431,0.356344097487,0.429731176651,0.0349022641089,4
1.04666666667,0.0,-0.0999336437202,1.04666666667,0.0,-0.0999336437202,1.04666666667,0.0,-0.0999336437202,0.656144468104,0.390522198562,0.087133567684,0.353763242248,0.409498169179,0.118488378351,4
0.994,0.0,0.0118921442165,0.994,0.0,0.0118921442165,0.994,0.0,0.0118921442165,0.634030570147,0.359969429853,0.206336249679,0.341895957761,0.387638728806,0.23765171125,4
0.945454545455,0.0,0.100274986991,0.945454545455,0.0,0.100274986991,0.613034925624,0.332419619831,0.300408515982,0.433292826117,0.371864196228,0.328805045374,0.268906751181,0.351513903999,0.337738051747,4
0.89,0.0,0.184612871713,0.89,0.0,0.184612871713,0.592636253656,0.297363746344,0.397321348736,0.422493863449,0.341828901134,0.431092598259,0.258798026054,0.332162405363,0.434965489414,4
0.812307692308,0.0,0.274331478623,0.812307692308,0.0,0.274331478623,0.571174020096,0.241133672212,0.515830613858,0.415611844134,0.295233489117,0.565149678787,0.257080372006,0.299994723321,0.571042266652,4
0.761428571429,0.0,0.316044850744,0.761428571429,0.0,0.316044850744,0.553090408358,0.20833816307,0.56918728842,0.402123973946,0.272980320596,0.615376842154,0.216452842275,0.267977272483,0.636989522724,4
0.726666666667,0.0,0.337195888035,0.726666666667,0.0,0.337195888035,0.536713895815,0.189952770852,0.591899801178,0.385799514653,0.263827603406,0.626834930877,0.209579953253,0.256709791413,0.650550092354,4
0.71625,0.0,0.342412273282,0.71625,0.0,0.342412273282,0.525154050868,0.191095949132,0.587126388676,0.296418001748,0.265789158581,0.637090368692,0.182230677755,0.240336345194,0.656252419635,4
0.748235294118,0.0,0.324758821714,0.748235294118,0.0,0.324758821714,0.528184015686,0.220051278432,0.548303850857,0.305511958281,0.273292771563,0.623934555162,0.198984329932,0.24053912219,0.680621840761,4
0.791111111111,0.0,0.293297585619,0.791111111111,0.0,0.293297585619,0.53937659279,0.251734518321,0.499486938531,0.333200143155,0.273424213988,0.635239910491,0.220691432019,0.244141188778,0.7147696108,4
0.845263157895,0.0,0.240215138126,0.845263157895,0.0,0.240215138126,0.563335516366,0.281927641529,0.441034077038,0.363174624617,0.282704638857,0.634134636836,0.21183029035,0.250945353061,0.718441781278,4
0.904,0.0,0.164956550973,0.59757528965,0.30642471035,0.374151140367,0.59757528965,0.30642471035,0.374151140367,0.391414709968,0.299125233018,0.60564099641,0.231132010654,0.265560350448,0.713681544667,4
0.967619047619,0.0,0.0616391470262,0.641962629203,0.325656418416,0.291962276964,0.641962629203,0.325656418416,0.291962276964,0.417986404722,0.3219728679,0.539396548385,0.249785385676,0.283205337088,0.674077444259,4
1.04545454545,0.0,-0.0971693487602,0.704220690074,0.34123385538,0.169877714389,0.550785267833,0.353145702181,0.337763079948,0.384952346546,0.340703753045,0.48570414886,0.249795098267,0.295591412233,0.618164074922,4
1.11565217391,0.0,-0.272433376011,0.760822582079,0.354829591834,0.0247290939323,0.593132527257,0.374400768072,0.204871912735,0.41322776276,0.364424693358,0.365241847948,0.266647497062,0.31739518084,0.505329810934,4
1.19083333333,0.0,-0.495346229813,0.822993722641,0.367839610693,-0.169218709461,0.635506511579,0.400633117394,0.0133743084796,0.440563320449,0.392049151682,0.182645538552,0.256125448303,0.333250583751,0.322417811862,4
1.276,0.0,-0.793671275133,0.894657957234,0.381342042766,-0.442243081485,0.680383025715,0.434482828517,-0.267332345212,0.470813505609,0.423746001376,-0.0842055267488,0.281296547671,0.354574771547,0.117430754556,4
1.35,0.0,-1.09388123948,0.955058240303,0.394941759697,-0.730198278263,0.718559829326,0.464595514927,-0.560848207717,0.498409439373,0.449912114576,-0.358544759597,0.295848281237,0.377319326809,-0.149867270086,4
1.40962962963,0.0,-1.3644197232,1.00133377659,0.408295853039,-0.996901674781,0.748280719761,0.489089666163,-0.830563120065,0.451009558297,0.456440956163,-0.563262886863,0.274198476351,0.388977010236,-0.452252591632,4
1.44857142857,0.0,-1.55521086588,1.02829618448,0.420275244089,-1.18733587022,0.767551425571,0.503716036866,-1.01754274735,0.45671276969,0.473172792261,-0.76944842002,0.27294080541,0.403360200045,-0.686843125484,4
1.4675862069,0.0,-1.6524843851,1.03752333165,0.430062875251,-1.28460667385,0.77791107942,0.508035196409,-1.10363990889,0.454588194789,0.483880351538,-0.889966858836,0.265907330971,0.412863127773,-0.838709150916,4
1.48933333333,0.0,-1.76707627839,1.04809964578,0.441233687554,-1.39919706211,0.78576900658,0.517132645667,-1.21609722324,0.447033182942,0.498966939329,-1.05546608204,0.245936518124,0.406165566982,-0.978690460684,4
1.51225806452,0.0,-1.89176193264,1.05881930164,0.453438762878,-1.52388513536,0.791442077241,0.529199680058,-1.34468209599,0.440110012424,0.513821523074,-1.22379855931,0.24947467348,0.410391252203,-1.10376635413,4
1.541875,0.0,-2.0588060302,1.07366178898,0.468213211023,-1.69092892943,0.621637293304,0.562639741284,-1.48066823952,0.389276974343,0.503845336176,-1.3679799585,0.232514708422,0.406781150387,-1.2752116505,4
