,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,10
34.2425,0.0,-8286.32634496,34.2425,0.0,-8286.32634496,18.9775903349,15.2649096651,-8322.48877798,10.3163612503,13.8405666013,-8328.58129057,6.29938395892,11.4447893393,-8328.36825697,10
33.5035294118,0.0,-7883.56108733,33.5035294118,0.0,-7883.56108733,18.7418612897,14.761668122,-7927.32698598,10.2374521667,13.4654541978,-7934.58931275,6.267084176,11.1639911275,-7934.55458005,10
32.8055555556,0.0,-7513.19411506,32.8055555556,0.0,-7513.19411506,18.5184090629,14.2871464926,-7564.84596718,10.1524187218,13.1185831327,-7573.01977875,6.21781266074,10.9082519202,-7573.00641608,10
32.1631578947,0.0,-7180.91286352,32.1631578947,0.0,-7180.91286352,18.3093722296,13.8537856651,-7240.23769316,10.0569788273,12.8108955035,-7248.81852605,5.48288048505,10.1484972478,-7248.41799577,10
31.588,0.0,-6890.37442643,18.1168235655,13.4711764345,-6956.67145279,18.1168235655,13.4711764345,-6956.67145279,9.9514378762,12.5486942476,-6965.06764834,5.42053102297,9.96362385632,-6964.54827498,10
31.0714285714,0.0,-6635.01764833,17.9349865405,13.1364420309,-6707.24167449,17.9349865405,13.1364420309,-6707.24167449,9.83666601071,12.3259494386,-6714.9610465,5.35318385353,9.80185117083,-6714.34040065,10
30.5745454545,0.0,-6394.36510317,17.7454445477,12.8291009069,-6471.35108459,12.5063698441,12.8304206563,-6477.16913179,7.989715106,11.3744507362,-6478.41987564,4.78578008032,9.20391121291,-6477.29915264,10
30.0652173913,0.0,-6152.7280957,17.5356058993,12.529611492,-6233.45311141,12.3452489011,12.5912822076,-6238.66527026,7.90869355198,11.1647885984,-6240.15242486,4.76035810955,9.03582188821,-6239.21602644,10
29.5333333333,0.0,-5905.82071009,17.3057700928,12.2275632405,-5989.63015581,12.1844399397,12.3341631364,-5994.6344111,7.85302153093,10.9281295602,-5996.93269718,4.34180730391,8.48821103277,-5995.89600603,10
28.9808,0.0,-5655.18193316,17.0624724714,11.9183275286,-5741.86473576,12.0381037085,12.0493257205,-5747.30890712,7.81868596526,10.6687579186,-5750.94827705,4.34038737059,8.30784608942,-5750.13738653,10
28.4153846154,0.0,-5404.85185681,16.8142146685,11.6011699469,-5494.59538314,11.9134743459,11.7370896809,-5501.26503764,7.79401640589,10.3981698561,-5506.49067153,4.33934159363,8.12442538338,-5505.82855708,10
27.86,0.0,-5164.99706224,16.5756958566,11.2843041434,-5258.29370368,11.8125733302,11.4133701889,-5266.93910047,6.66133207347,9.57719245661,-5273.84251161,3.99804227339,7.65161516335,-5272.56527268,10
27.2957142857,0.0,-4927.39773415,16.3364937261,10.9592205596,-5024.6785089,11.7203795476,11.0764027134,-5035.96500748,6.62920943601,9.34532636294,-5043.75879715,3.98995039472,7.48341239121,-5042.59298652,10
26.7303448276,0.0,-4695.48187259,16.1019507243,10.6283941033,-4797.34099001,11.6344718922,10.7343021062,-4811.81476794,6.59683786102,9.11423584093,-4820.17160005,3.98705875966,7.31367365336,-4819.21350366,10
26.1573333333,0.0,-4466.6746618,15.8686921209,10.2886412124,-4573.73588227,11.5490503851,10.3869807027,-4591.82208216,6.56794941586,8.87867630595,-4600.60144231,3.70673953235,6.90013907985,-4599.48719711,10
25.5916129032,0.0,-4246.91703096,15.644922496,9.94669040725,-4359.9222337,11.4660759249,10.0440671062,-4381.83773078,6.54354660184,8.64502489116,-4390.99913607,3.70056363814,6.74250641208,-4389.99474783,10
25.0425,0.0,-4039.41705233,15.4341453488,9.6083546512,-4159.04104514,9.06243119064,9.32394793888,-4191.2259339,5.7438982987,8.02316985887,-4194.36370754,3.45231454368,6.38692938868,-4192.70403261,10
24.5121212121,0.0,-3844.4020337,15.2353736295,9.27674758259,-3971.14431773,8.98938185473,9.07089807552,-4006.32830444,5.7081074948,7.83512130859,-4009.77974581,3.43298903888,6.25295831248,-4008.12284262,10
24.0205882353,0.0,-3668.39154385,15.0570340715,8.96355416382,-3802.5974492,8.91470594483,8.84333986047,-3840.05548272,5.66339769575,7.66839694426,-3843.58914688,3.40526941219,6.13338823139,-3841.9164141,10
23.5565714286,0.0,-3506.38366152,14.8901698801,8.66640154849,-3648.02898516,8.83324412575,8.63745399823,-3686.87041366,5.60922589287,7.51770747146,-3690.28295891,3.17225498454,5.84841730295,-3688.20244477,10
23.1205555556,0.0,-3357.80934269,14.7335302455,8.38702531009,-3506.66957965,8.74645062316,8.45206671882,-3546.02604742,5.55231139188,7.37910291088,-3549.27023704,3.14327960603,5.74767679371,-3547.17127826,10
22.7194594595,0.0,-3224.25076992,14.5897434523,8.12971600717,-3379.96384046,8.65812366806,8.28820724495,-3419.04300423,5.49667783297,7.25301495841,-3422.1363171,3.10878214352,5.65794494458,-3419.99680209,10
22.3510526316,0.0,-3104.19873347,14.4565449034,7.89450772816,-3266.21763295,8.56895556215,8.14349115135,-3304.30583364,4.87451123372,6.84402617488,-3307.07251471,2.90130671953,5.42544405451,-3304.64996333,10
22.0117948718,0.0,-2995.85769021,14.3314479374,7.68034693436,-3163.49721654,8.47993889375,8.01457598212,-3200.00711474,4.81988049368,6.74877711582,-3202.50197782,2.86858330489,5.35221149025,-3200.05399298,10
14.2080103091,7.48248969089,-3067.62068981,10.6584870384,7.90716967157,-3099.79146577,8.39048208378,7.89455752931,-3102.11459306,4.76660510172,6.6577803877,-3104.34896639,2.69278470073,5.14473672527,-3101.56113354,10
14.0664372138,7.28575790812,-2967.26952941,10.534126381,7.76805113932,-2997.21902258,8.29525427634,7.76496032061,-2999.49461903,4.72165379727,6.55326362489,-3001.6786705,2.68336712816,5.062803915,-2998.9251827,10
13.9089209471,7.08822191008,-2863.05887169,10.3963313945,7.62704599617,-2890.68080149,8.20446856404,7.61850779176,-2893.26980442,4.69842553377,6.42929382347,-2895.88639859,2.68925429155,4.9709731272,-2893.24912676,10
13.7521834725,6.89804908566,-2763.09549308,10.2615378445,7.48941038568,-2788.65954334,6.81388237338,7.17549718703,-2794.0830303,4.2726205015,6.05706335216,-2795.29024818,2.55559783766,4.76914226446,-2792.53023031,10
13.6122803718,6.7249923555,-2674.9985866,10.1430699428,7.3635039297,-2698.91900158,6.77831181741,7.03724675041,-2705.65631166,4.26117285723,5.95401748376,-2707.25552415,2.53415880549,4.70395392147,-2704.45277542,10
13.489052051,6.57005906016,-2598.34473716,10.0395632651,7.25086637145,-2620.91999262,6.74711072717,6.91522708385,-2628.98331512,4.2264853101,5.87663999616,-2630.4105202,2.50366286326,4.65022158152,-2627.56719715,10
13.3800300209,6.43257867474,-2531.6151439,9.94768037575,7.15174294218,-2553.01793356,6.71147224754,6.81353351995,-2562.11359318,4.17297742522,5.82043437591,-2562.97897334,2.35770885588,4.49852760267,-2559.83031275,10
13.2791143464,6.30939629188,-2471.66105719,9.86162658308,7.06381150209,-2491.95103053,6.66574793338,6.73063077769,-2501.64120034,4.11516282955,5.77295048944,-2501.86064378,2.32870908414,4.45632929299,-2498.75132422,10
13.1939588661,6.20437446721,-2421.55881646,9.78670106182,6.99154154505,-2440.80427757,6.61331723425,6.67066013127,-2450.61452653,3.73236225284,5.52876649928,-2449.97954008,2.19698986865,4.32556921834,-2446.99469001,10
13.1278091043,6.11912967118,-2382.36461271,9.72427121803,6.93762487518,-2400.58667357,6.55579680188,6.63507492303,-2410.06554916,3.69232512433,5.49747794788,-2409.0721405,2.15895444328,4.3036426835,-2406.20622141,10
13.0789658201,6.05263417993,-2352.9961762,9.67192261458,6.90208715913,-2370.14841243,6.49317876816,6.62210508483,-2378.92819291,3.64464738081,5.48157487576,-2377.67433823,2.12100994679,4.28896909975,-2374.90840733,10
13.0419910989,6.00193046976,-2330.85359856,9.62474012425,6.88263428417,-2346.83127589,6.42465573835,6.62727833604,-2354.67002481,3.58860537411,5.47833854928,-2353.26142306,1.99763889664,4.18792954165,-2350.32123614,10
13.008392564,5.9627612822,-2312.1797028,9.57589145859,6.87511035661,-2326.83751744,6.34925587131,6.64359788732,-2333.62921069,3.53196389302,5.47878661171,-2332.16410144,1.96932335992,4.17762804846,-2329.24224409,10
12.9826869214,5.93580364465,-2298.53183194,9.5297029762,6.88007070143,-2311.81240231,6.27582679702,6.66767798091,-2317.57951263,3.48744115453,5.47869331389,-2316.10343897,1.94472322522,4.17026638551,-2313.23724416,10
12.9575231438,5.91766204137,-2286.7897171,9.48052489153,6.89382692825,-2298.62247626,5.31406636948,6.42574403787,-2303.17980079,3.19231261751,5.28520351426,-2301.59248901,1.84373442876,4.07845341564,-2298.97507195,10
12.9298637936,5.90649984276,-2275.58955882,9.426690914,6.91391838086,-2285.94557514,5.2713893783,6.42733196643,-2289.63849997,3.1688576495,5.27708114595,-2288.06352625,1.83053591261,4.06913899934,-2285.44498417,10
12.8965464981,5.90059635903,-2263.56897881,9.3666210012,6.93773062961,-2272.46439027,5.24178664095,6.41771950806,-2275.42623416,3.15040485456,5.26544534347,-2273.86024915,1.82283005347,4.05737873385,-2271.21511045,10
12.8707513745,5.90258195879,-2255.53126302,9.31272078197,6.96750643455,-2263.12570642,5.22560694601,6.40697390522,-2265.58063515,3.13663524853,5.25720338968,-2264.00820989,1.74178655567,3.97073016761,-2261.2465634,10
12.8445493854,5.90993337317,-2248.40015312,9.25870930344,7.00009808296,-2254.80947862,5.21209801612,6.39690020469,-2256.96813992,3.12113804041,5.25138802274,-2255.35983839,1.73003970116,3.96557677173,-2252.66999107,10
12.8224338828,5.92298984606,-2243.70029752,9.20925284453,7.03548341677,-2249.08344662,5.19954253722,6.39178349957,-2251.13837714,2.88792234683,5.07730563194,-2249.12939224,1.65717334514,3.8862930979,-2246.6274987,10
12.7935717748,5.93909489189,-2237.41634412,7.23679719575,6.96665098075,-2243.59738508,5.18200409413,6.38774806689,-2243.97222693,2.87282687306,5.07340902715,-2241.91429858,1.64917384554,3.88118384874,-2239.41275714,10
12.7616166464,5.95838335362,-2230.77302865,7.1906493367,6.9857394944,-2236.05066717,5.16194732603,6.38549814097,-2236.72028483,2.85929199583,5.06896639778,-2234.65307313,1.64494378802,3.87498918328,-2232.10314891,10
12.723619084,5.97992930314,-2222.65769439,7.14857492802,6.99777768546,-2227.27233999,5.13904977704,6.38303762145,-2228.24373859,2.84794327881,5.06228500955,-2226.1987265,1.58162388994,3.79716819502,-2223.47384205,10
12.6845305228,6.00404090578,-2214.7388343,7.1145639538,7.00374863818,-2218.94530938,5.11671900984,6.38123984558,-2220.20978102,2.83958465206,5.05501600476,-2218.19734349,1.57689180676,3.79113071704,-2215.48663946,10
12.6509546886,6.03123281135,-2209.23250237,7.09210244621,7.00641987706,-2213.26988032,4.46334341011,6.10981687563,-2214.42358661,2.64864207867,4.89398315439,-2212.48015102,1.51560249944,3.72105098912,-2210.01375568,10
12.6239119518,6.06131881741,-2206.41874384,7.07987641645,7.00758729347,-2210.46961244,4.45364566633,6.10997776424,-2211.81092855,2.6385840574,4.89424861576,-2209.88661938,1.50488152335,3.72143065879,-2207.53449027,10
12.6018981062,6.09385946955,-2205.72639395,7.074971307,7.00817364728,-2209.91555685,4.44531346397,6.11304764518,-2211.3580353,2.62442944984,4.8987536163,-2209.45723065,1.49593257556,3.72279384561,-2207.13931911,10
12.5840217611,6.12851555237,-2206.80424598,7.07521761098,7.00902884044,-2211.21221308,4.43713315788,6.11898114029,-2212.65798172,2.60913894027,4.90573086873,-2210.78647686,1.43802865265,3.66136775309,-2208.35160845,10
12.5594073099,6.16412210189,-2205.97356607,7.07330181498,7.00684773445,-2210.63438875,4.42648254095,6.12279435267,-2211.98456293,2.59616264025,4.90920018145,-2210.12496963,1.43382896681,3.66091902145,-2207.64156731,10
12.5349493887,6.20099264026,-2205.49305646,7.07323681679,7.00405320631,-2210.45480754,4.41975660993,6.12444540565,-2211.6178368,2.59233734135,4.9089460695,-2209.73270624,1.43391255151,3.65952846497,-2207.20744872,10
12.503814804,6.23847091032,-2203.07771238,7.07070945938,6.99842770576,-2208.37017796,4.41649877374,6.12017535032,-2209.26684612,2.43892457961,4.75846604733,-2207.03990307,1.38846174293,3.59581530853,-2204.71069599,10
12.4685413274,6.2765290951,-2199.53853573,7.06735956814,6.99072123255,-2205.20795353,4.41779566127,6.11105281742,-2205.81087284,2.44465056032,4.75076711578,-2203.55509264,1.39357836753,3.59071346502,-2201.17536459,10
12.4399682328,6.31558732277,-2198.3755174,7.06889011822,6.98514313099,-2204.48581518,4.42406827511,6.10334483986,-2204.83183189,2.44949865918,4.74649223349,-2202.58863782,1.35056074352,3.53174734337,-2200.15134908,10
12.4202695453,6.3556208657,-2200.25422318,7.0752296112,6.98341717389,-2206.84680559,4.43196850539,6.10030734177,-2206.99169809,2.44850188045,4.74841170911,-2204.81515696,1.34357221482,3.53491741556,-2202.53752884,10
12.4047528874,6.39632819372,-2203.63444383,7.08263732989,6.98467326201,-2210.71678435,4.43751947263,6.10154742383,-2210.70878449,2.4408462559,4.7549137391,-2208.63426103,1.33905671459,3.53826262183,-2206.37203988,10
12.4000237604,6.43784290623,-2210.61157544,7.0942532498,6.99159100924,-2218.1870564,3.95524382959,5.85857141516,-2217.70825954,2.29222981202,4.63392549633,-2215.83690987,1.29149524494,3.49004038944,-2213.79343808,10
12.3947350775,6.47973860666,-2217.5437861,7.10281525369,7.00086288417,-2225.57025899,3.95291340626,5.8698852684,-2225.01044925,2.28279603649,4.64432976951,-2223.18972992,1.28451934266,3.49644702888,-2221.20121383,10
12.3894791975,6.52194937397,-2224.60445311,7.10878970262,7.01255432391,-2233.04438651,3.94579631169,5.88406090411,-2232.43910142,2.27671494415,4.65325194696,-2230.60165957,1.28423979812,3.50080306164,-2228.54071477,10
12.382809137,6.56437035014,-2231.3192861,7.11146578285,7.02606565229,-2240.13653065,3.93518927651,5.89962199505,-2239.52447588,2.27354868372,4.66053611432,-2237.63010373,1.24443846689,3.45256160334,-2235.49416135,10
12.3681206657,6.60681604315,-2235.58100107,7.10714275462,7.03916874183,-2244.73336026,3.92120545979,5.91315955375,-2244.15523097,2.27081552459,4.66508214163,-2242.20550899,1.24549931292,3.45449100078,-2240.00588,10
8.96827295376,7.23419454791,-2246.21806473,5.86775938898,6.77124655312,-2247.88675449,3.9089282325,5.92368432665,-2247.4760704,2.14844734725,4.5439369384,-2245.25108109,1.21359042663,3.40431537696,-2243.10032052,10
8.96958607428,7.23613796199,-2248.10713864,5.85331649002,6.7830820425,-2249.46192113,3.90153144791,5.9288170488,-2249.1560887,2.14964742308,4.54414231635,-2246.91455087,1.21332923961,3.40491771972,-2244.78850262,10
8.75179132667,7.14984868849,-2151.90013579,5.67103820963,6.70272931152,-2152.39023428,3.79404078798,5.83049200336,-2152.10501259,2.08163784339,4.46493248653,-2150.04392762,1.17169995491,3.34261084053,-2148.09599631,10
8.55135773342,7.07497234444,-2066.98782504,5.50398639234,6.63121904543,-2066.89204438,3.70465382122,5.73677982131,-2066.46865162,2.02332947191,4.39181247152,-2064.55244079,1.1318273176,3.28684243651,-2062.86907709,10
8.36125969837,7.00861810404,-1989.77543253,5.34673604156,6.56565109672,-1989.30787756,3.61569883846,5.65315896158,-1988.73214726,1.96626741404,4.32485502516,-1986.93838676,1.09486001173,3.23484977956,-1985.4563825,10
8.18468251117,6.95136297453,-1920.97093444,5.2022507093,6.50661806564,-1920.30878231,3.52520545514,5.582462581,-1919.60865107,1.9097757331,4.26552494096,-1917.94126872,1.06226833513,3.18703966037,-1916.55080766,10
8.02617556826,6.90400926687,-1861.6721748,5.07377058511,6.45556103318,-1860.94271338,3.43446147695,5.5262894704,-1860.14733372,1.84896193726,4.21745818975,-1858.68998869,1.01957549915,3.14874345965,-1857.58294749,10
7.88222058033,6.86469472801,-1809.89854378,4.95784174678,6.41120474851,-1809.17835672,3.34192114429,5.48236492963,-1808.31718404,1.78191864073,4.17921624696,-1807.13387057,0.975980760651,3.11571301594,-1806.25348614,10
7.76277102181,6.83519562955,-1768.53719831,4.86164253023,6.37650110667,-1767.86146786,3.2556149758,5.45218470425,-1766.98020267,1.72200690418,4.14941853842,-1766.02494098,0.935221188432,3.089826754,-1765.36830202,10
7.66076041796,6.81271452116,-1734.46839914,4.77871718515,6.34915429825,-1733.8486256,3.17328260995,5.43192073568,-1733.00193308,1.66258299881,4.12761062399,-1732.27647978,0.894722828991,3.06960675736,-1731.82065696,10
7.57696366725,6.79639825491,-1707.40585531,4.70947488357,6.3288125649,-1706.84152882,3.099506512,5.41926202848,-1706.07743807,1.61282050669,4.11049560601,-1705.52570313,0.864928184627,3.05243615128,-1705.15108207,10
7.51418326425,6.78571436871,-1687.73749797,4.65609898186,6.31554428383,-1687.22212603,3.04134344793,5.41188745859,-1686.55095852,1.57255630421,4.0992643067,-1686.11051196,0.834094174508,3.04218524926,-1685.8961343,10
7.47715130348,6.7802656237,-1676.43683211,4.62304169194,6.30931308298,-1675.95721627,3.00681962517,5.4080432582,-1675.34271768,1.55242464716,4.09150170624,-1674.95365946,0.814484233478,3.03664138339,-1674.85834959,10
7.46056167402,6.77815290879,-1671.4768442,4.60725053846,6.30739468457,-1671.01743885,2.99203269542,5.40615515003,-1670.42162311,1.54196240007,4.08868287845,-1670.06972815,0.805043615507,3.03441286312,-1670.01193505,10
7.46829627996,6.77902678862,-1673.76058263,4.61508531518,6.30789602603,-1673.28992763,2.99822006574,5.40732725025,-1672.69017245,1.54672686375,4.08998811576,-1672.31557289,0.809719537541,3.03534453076,-1672.23820637,10
7.50303381275,6.78269704115,-1683.99187573,4.65170786766,6.30899566026,-1683.46786372,3.02239640532,5.41426391274,-1682.86802868,1.56609065657,4.09641227078,-1682.38255759,0.82876355761,3.03988472675,-1682.20761608,10
7.56473859614,6.7892881053,-1702.33191052,4.71721864704,6.31065846005,-1701.725219,3.05996872676,5.42940277181,-1701.14384153,1.60238672685,4.10684757115,-1700.46300077,0.858115486476,3.04895677371,-1700.11334109,10
7.65206803337,6.79951029489,-1728.83680127,4.80838527838,6.31461105537,-1728.15663882,3.10699955303,5.45476742739,-1727.61750076,1.64266574898,4.1259435541,-1726.72327042,0.88938614901,3.06459921186,-1726.16706799,10
7.75632646804,6.81370145557,-1761.49068039,4.9142468279,6.32260752201,-1760.79861598,3.16086718466,5.48775151701,-1760.3044645,1.68047467476,4.15339095994,-1759.26816211,0.913197371783,3.08737871238,-1758.61584536,10
7.86941673339,6.83218603718,-1798.35270886,5.02532608668,6.33580542734,-1797.74071384,3.23306391714,5.51768825297,-1797.23333463,1.71731373005,4.18595053729,-1796.19035428,0.936133389954,3.1136547012,-1795.45872289,10
7.98354817842,6.85487708248,-1837.32876405,5.13314408161,6.35463975539,-1836.88526592,3.30421221349,5.55136413084,-1836.35506244,1.74725001531,4.22336535683,-1835.39248265,0.951542353751,3.14350115752,-1834.66481258,10
8.10245718312,6.88364075849,-1880.11126596,5.24051182465,6.38097222815,-1879.91797816,3.38297428641,5.58655262456,-1879.30865625,1.78650818428,4.26124134734,-1878.35474233,0.974068525769,3.17431507878,-1877.5706425,10
8.23240206797,6.92148595282,-1929.58444452,5.35228484389,6.41775506483,-1929.73115602,3.49546008054,5.61201982448,-1928.90394589,1.86002302267,4.29259451213,-1927.70709653,1.02717231958,3.20164567574,-1926.55884957,10
8.37106043817,6.96936189499,-1985.61181437,5.46581967488,6.46590727127,-1986.1811738,3.60845058795,5.64669199996,-1985.20434653,1.94824120365,4.32443601859,-1983.56777204,1.08120135784,3.23332923708,-1982.19784148,10
8.52465194947,7.03105400196,-2051.55980832,5.58598115276,6.52891077219,-2052.66117188,3.72635941685,5.69340576262,-2051.71598115,2.03463264323,4.3670396384,-2049.7278232,1.13267883476,3.27282137778,-2048.17630382,10
8.70423039064,7.11267676893,-2133.34364722,5.72243040211,6.61181725896,-2135.1718696,3.85963700008,5.75525272839,-2134.5254727,2.12416906427,4.42455115681,-2132.30587978,1.20047397109,3.31880705773,-2130.17155635,10
8.91465180744,7.21724160784,-2234.46441371,5.88246467615,6.71495132781,-2237.34075156,4.01608743554,5.8318188769,-2237.33863639,2.23087662056,4.49406405161,-2234.8740007,1.27986798083,3.3748358426,-2232.07769741,10
9.15143028895,7.34188118089,-2353.79814039,6.06819269253,6.83167350561,-2358.1633976,4.19358259789,5.92032622529,-2359.18744245,2.35853510456,4.57151298832,-2356.51456694,1.36355880582,3.44153769541,-2353.27356992,10
9.40367597867,7.47978133816,-2486.56888805,6.27451276126,6.95315459258,-2492.91250619,4.37964056834,6.01835743822,-2495.2299694,2.49139822796,4.65674135438,-2492.59489683,1.43933696868,3.51778816696,-2489.17738176,10
9.66741254945,7.62813564401,-2631.27338353,6.49745464969,7.07735039103,-2640.12501013,4.56452062766,6.1276040238,-2643.73539299,2.61102062075,4.75436366933,-2641.35551457,1.50125994456,3.60295545463,-2637.90866413,10
9.94492456103,7.7876959816,-2789.78328534,6.736139222,7.20694881624,-2801.74702951,4.74385657829,6.2520737816,-2806.346713,2.71008314338,4.868145681,-2804.20650093,1.56142992449,3.69319447692,-2800.52747332,10
10.2350936865,7.95729314662,-2962.1413236,6.98620422818,7.34355449825,-2977.82660411,4.91275885578,6.39363296542,-2982.87154197,2.79148350358,4.99601725178,-2980.82103833,1.61677799442,3.788929793,-2976.84983328,10
10.5360330869,8.13563291623,-3147.97572947,7.24253228873,7.48867433168,-3167.90246483,5.06800489372,6.55290876212,-3172.7828682,2.86757077027,5.13144970305,-3170.63904646,1.66553247664,3.89033842444,-3166.51892006,10
10.8470042942,8.3223968026,-3347.65192899,7.50139106884,7.64421572566,-3372.1725529,5.20985299081,6.72959033868,-3376.42144463,2.94987877044,5.26911249933,-3374.05373683,1.71404295815,3.99510611807,-3369.78340467,10
11.1638964854,8.51567099476,-3559.40689393,7.7566759069,7.81031692459,-3588.5631535,5.34017926637,6.91948917505,-3591.99137037,3.03255423879,5.41025885005,-3589.51394836,1.75362223065,4.10532483138,-3585.27295035,10
11.4789634627,8.71210550843,-3778.92974523,7.99971982865,7.98543014618,-3812.30373963,5.46179658385,7.11456537791,-3814.97511316,3.10179263283,5.55724840221,-3812.5306938,1.78798931984,4.2168712832,-3808.31209655,10
11.795129026,8.91502849099,-4009.08458605,8.23091532835,8.1733943962,-4045.93836493,5.584103917,7.31150868091,-4048.05748498,3.15786282448,5.71156161395,-4045.61756791,1.82352759614,4.32871866318,-4041.27571061,10
12.1116725723,9.12511429382,-4250.1609804,8.44855738231,8.37532366993,-4289.45605053,5.71516475242,7.50460507235,-4291.3363807,3.21294439412,5.86776473681,-4288.95220093,1.85832129568,4.44196186817,-4284.54775397,10
12.4274260369,9.3426615621,-4502.04968794,8.65116059569,8.59168189789,-4542.53354636,5.85698711212,7.69194180144,-4544.59659262,3.2831564307,6.01861735809,-4542.45300613,1.89892900466,4.55437983311,-4537.94036372,10
12.7349414721,9.56391150332,-4759.47182685,8.83355213334,8.81860996865,-4799.75461122,6.00005994085,7.87384665199,-4802.46833423,3.37054101528,6.15897217701,-4800.64988223,1.93536922937,4.66656570921,-4796.26573699,10
13.0355480838,9.79124195909,-5024.07535629,8.99650410047,9.05813479181,-5062.77692986,6.13552402471,8.05797650384,-5066.50927965,3.45835866787,6.29706419829,-5064.98053648,1.97293445778,4.77712523292,-5060.74402369,10
13.3294831069,10.0258561389,-5296.54643276,9.14078147623,9.3108032105,-5332.44113739,6.25633318198,8.24956828699,-5337.31216799,3.52790251173,6.44137869935,-5335.86823131,2.02031451134,4.88270998768,-5331.41498131,10
13.6234402336,10.273498239,-5583.58768172,9.27131097609,9.58163375272,-5615.69771245,6.36180633426,8.45546417134,-5621.57358869,3.57604736533,6.59730261791,-5619.91800323,2.05573446891,4.99323610379,-5615.32097059,10
13.9201876923,10.536117591,-5888.41332807,9.39252036222,9.87082280299,-5916.18566664,6.45325567382,8.67758572079,-5922.76639725,3.61306360117,6.76236138967,-5920.81237922,2.0789170692,5.1103463766,-5916.14756272,10
14.2167998344,10.810488288,-6208.39168134,9.50784377902,10.1718923721,-6231.81014705,6.5321576589,8.91244628979,-6238.73744298,3.65127263535,6.9300612153,-6236.67869564,2.09924002412,5.23055288817,-6231.96090311,10
14.5091911095,11.0924615088,-6539.31027479,9.62117964755,10.4764745552,-6558.80646235,6.60078620809,9.15496526702,-6565.7593157,3.69475096147,7.09659484573,-6563.80750679,2.11866100572,5.35207183989,-6559.14072874,10
14.7992057239,11.3833584916,-6883.29268679,9.73989876103,10.7812558856,-6899.54938091,6.66523208527,9.40337363452,-6906.33774816,3.74131206251,7.26433751804,-6904.58435849,2.14878238757,5.47209180649,-6899.82902999,10
15.0809007666,11.6768797877,-7233.17816258,9.86804515187,11.0749377757,-7247.07349135,6.73106983401,9.6485040663,-7253.6364128,3.78290475258,7.43305084642,-7252.11447601,2.17231886652,5.59338305858,-7247.35720952,10
15.3560342727,11.9746555723,-7590.90655396,10.010773808,11.3560613552,-7603.32590963,6.80526481101,9.8880071019,-7609.65802668,3.81752044397,7.60462195289,-7608.33835444,2.18279624775,5.7184821808,-7603.69440438,10
