,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,9
51.6837837838,0.0,-21076.6442604,27.4878934194,24.1958903644,-21102.4694263,14.315929333,21.5938518359,-21104.1256311,8.39882489541,17.6961827621,-21103.2663058,4.31384498588,13.1631219805,-21102.2002898,9
51.8342105263,0.0,-21215.1280135,27.5960420565,24.2381684698,-21242.4437701,14.3549429336,21.6598566963,-21243.9789505,7.37819563203,16.8305907977,-21242.954295,4.01197037246,12.807319293,-21242.2634147,9
51.9687179487,0.0,-21339.3739394,27.6890063099,24.2797116388,-21367.8859963,14.373607599,21.7286950783,-21369.1785891,7.35777339295,16.8908894277,-21368.2405968,4.01517340137,12.8425472065,-21367.3663415,9
27.7358793238,24.2906206762,-21422.2348207,18.9603215778,23.3960893327,-21423.597227,14.3612871587,21.7712218263,-21423.2328491,7.33451349876,16.9225635182,-21422.3613004,3.74769558153,12.4921385819,-21421.5870085,9
27.7707467482,24.3033995933,-21466.9323069,18.9565778766,23.4339348024,-21467.9338728,14.3316770471,21.8181369115,-21467.6067984,7.29973747797,16.9547814475,-21466.853382,3.71527587204,12.513279627,-21466.2721272,9
27.7718174453,24.2886587452,-21454.6393041,18.9299894096,23.4445830656,-21455.3234164,14.2867269621,21.8384068743,-21455.0609122,7.25738634078,16.9667474687,-21454.4459995,3.68154258735,12.5189047356,-21454.0225368,9
27.7603778555,24.2698547027,-21426.7877099,18.8920347414,23.4516293116,-21427.1732143,11.4113068806,20.3452897138,-21426.9304471,6.42530369969,16.1566787258,-21426.4367058,3.44618100833,12.1730381098,-21426.0617455,9
27.7450621211,24.2576651516,-21401.2354854,18.8467887059,23.4658919559,-21401.3436254,11.3455926131,20.3664332409,-21401.2529053,6.38182232964,16.1629323473,-21400.8098547,3.42854860931,12.1703129107,-21400.3846252,9
27.71789626,24.23410374,-21354.2063586,18.7965019601,23.4672198729,-21354.1201458,11.3084961058,20.3600492597,-21354.0598484,6.363373163,16.1512972254,-21353.6037216,3.40971654007,12.1622438814,-21353.2809994,9
27.6885314133,24.2166859781,-21310.6748387,18.7422766065,23.4741603323,-21310.4397317,11.2993491473,20.3400461316,-21310.2938145,6.36203624104,16.1342854946,-21309.8108286,3.22804850853,11.8313564127,-21309.395182,9
27.6534295205,24.1938045221,-21256.8516363,18.6876095661,23.4733602141,-21256.531883,11.2943155234,20.3123237988,-21256.2664948,6.35961563672,16.1138674171,-21255.7808277,3.21881318647,11.8192140947,-21255.4692543,9
27.6078737995,24.1454595338,-21170.3888713,18.6392154228,23.4423223442,-21170.0401001,11.2782646869,20.2731752216,-21169.7173509,5.72181771848,15.3745262673,-21169.219577,3.04730145995,11.5047392777,-21168.8852683,9
27.5570887324,24.0829112676,-21066.4919732,18.5964478007,23.3932450769,-21066.1338611,11.2560495526,20.2279634138,-21065.797112,5.7008756086,15.3442963934,-21065.3703846,3.03808956415,11.4803920497,-21065.0360296,9
27.5021427727,24.0038572273,-20944.2615241,18.560435981,23.3244867444,-20943.9039572,11.2299647263,20.1748881483,-20943.5865787,5.68301260955,15.3064033733,-20943.1786132,3.02175763994,11.4532964658,-20942.9513603,9
27.4457168399,23.9166361013,-20813.795463,18.5286680582,23.2457416792,-20813.4438099,11.2060007183,20.1160373979,-20813.1461666,5.67292954023,15.2626450253,-20812.7101772,2.87784093108,11.148513619,-20812.3013628,9
27.3923600419,23.8537938043,-20708.208469,18.4944053411,23.187989311,-20707.8583292,11.1865098828,20.0679686806,-20707.5558502,5.66638580116,15.2262784794,-20707.0890521,2.87387429176,11.1228910912,-20706.7277528,9
27.3375721722,23.7745032995,-20587.0822691,18.4647561747,23.1143187702,-20586.7412454,11.1723520826,20.0084120854,-20586.4248894,5.66607531403,15.1819473905,-20585.9304984,2.85958946466,11.096049791,-20585.7530107,9
27.2838183818,23.7043297664,-20475.3214179,18.4356514361,23.0472764055,-20474.9912469,9.34984916449,18.6586169952,-20474.4384589,5.15494981796,14.5263277922,-20474.1170731,2.73927216032,10.8144559787,-20473.7168206,9
27.2308645632,23.6411354368,-20370.7500638,18.4076021515,22.9848234494,-20370.4337759,9.33944706987,18.6114385335,-20369.863408,5.14961947012,14.4915156691,-20369.5374791,2.73167009394,10.7904431378,-20369.245248,9
27.1775136777,23.553200608,-20244.513901,18.3799386499,22.9048064533,-20244.2153888,9.32509267753,18.5555121025,-20243.6460163,5.13951043691,14.4508972637,-20243.3321906,2.71844658328,10.7626354017,-20243.1375895,9
27.1250403246,23.4753105526,-20128.2624203,18.3528486067,22.8319111209,-20127.9844797,9.31047405358,18.5044253873,-20127.4197679,5.13191105787,14.4127203033,-20127.0905177,2.6108121567,10.4986029994,-20126.6198104,9
27.0728756871,23.3764346578,-19994.5018794,18.3234607442,22.7466405261,-19994.2396388,9.2896359112,18.4476562699,-19993.7061888,5.1303095696,14.3662767508,-19993.2985926,2.59790728402,10.4694018745,-19993.0215888,9
27.0213048044,23.2712375685,-19856.3586498,18.2926979656,22.658570564,-19856.1077153,9.26763971935,18.3891152002,-19855.6077163,4.70766653211,13.7795646295,-19855.0758456,2.50368407145,10.2160604861,-19854.5129992,9
26.9702886975,23.1507113025,-19706.1475406,13.7657048462,21.0327497532,-19705.6923927,9.24608129284,18.324194145,-19705.4172943,4.71270360073,13.7274270268,-19704.7427241,2.50751784271,10.1795676562,-19704.1865164,9
26.9198060218,23.01396447,-19543.291968,13.7412794976,20.9410920709,-19542.8137301,9.23558430043,18.2472335725,-19542.511077,4.72015147672,13.6701744472,-19541.7167614,2.50894217725,10.1406862867,-19541.2254101,9
26.8697779008,22.8769962928,-19381.5051314,13.7217529837,20.846523268,-19380.9854615,9.23861699096,18.163721704,-19380.6112728,4.72815506352,13.6128993829,-19379.7605933,2.42332041314,9.89796915818,-19379.0007633,9
26.8201210445,22.7557519713,-19234.1375611,13.7043322134,20.7595735701,-19233.5859187,9.24219965299,18.0868094317,-19233.1423832,4.72888762478,13.5626320817,-19232.307436,2.41213881803,9.86612679044,-19231.7688625,9
26.7706546982,22.6005953018,-19059.2405309,13.6909546682,20.6515267878,-19058.6134518,7.99636090545,16.9395529077,-19057.7601424,4.36334504267,13.0350735275,-19057.3328318,2.32835060061,9.63555469203,-19056.5288093,9
26.7213683017,22.4466316983,-18886.5316321,13.6783906223,20.5438772262,-18885.849271,8.00165930969,16.8565129108,-18884.9343607,4.37374278185,12.9752837321,-18884.4425013,2.34664668304,9.59160430885,-18883.3950739,9
26.6720066941,22.2785993665,-18703.1672948,13.6667067652,20.4280859226,-18702.4515266,8.00438460377,16.7693744736,-18701.4909283,4.39246217537,12.9090805835,-18700.8168418,2.3461503172,9.54944964729,-18699.9809937,9
26.6227168932,22.1169845993,-18526.3094789,13.6543577898,20.3164716746,-18525.601663,8.00354597813,16.6864936785,-18524.6149832,4.4093680524,12.8452748731,-18523.7541361,2.27503642157,9.33051208482,-18522.7136695,9
26.5730500234,21.9437146825,-18340.751824,13.6415187531,20.1988017438,-18340.0962157,7.99876619795,16.6010097076,-18339.1020093,4.41853561847,12.7809177809,-18338.1093299,2.27843497285,9.28745707841,-18337.1034298,9
26.5228443202,21.7586049552,-18146.4269566,13.6282316899,20.0749188858,-18145.8824055,7.99173164477,16.5120922486,-18144.8929278,4.42276727656,12.7150977695,-18143.8124683,2.28305379888,9.24206182681,-18142.763336,9
26.4716180895,21.5523819105,-17935.7480046,13.6152459002,19.9391227997,-17935.4014439,7.98542809835,16.4147766051,-17934.4186211,4.12566413479,12.2321340379,-17933.1356205,2.2289338139,9.02549189384,-17931.6125963,9
26.4206511422,21.3599122381,-17737.902049,13.6036087177,19.8102808532,-17737.7838908,7.98367607959,16.320876612,-17736.7963653,4.14071955402,12.163860373,-17735.3495872,2.2300486361,8.98065671049,-17733.9774385,9
26.3673819104,21.1306736452,-17510.7403341,13.5943862879,19.6590008699,-17510.9716841,7.98564611185,16.2108630987,-17509.9738872,4.15783891939,12.0853255345,-17508.3802661,2.17239045738,8.77335817597,-17506.7428514,9
26.3144430601,20.9140500906,-17295.7483119,13.5903394007,19.511472206,-17296.3415988,7.99591113256,16.1020614319,-17295.3245792,4.17572546737,12.0099983395,-17293.6308061,2.18986672891,8.72150537684,-17291.7792845,9
26.2592643736,20.6718167075,-17061.0670758,13.5935762179,19.3441950532,-17062.1122314,8.01335521092,15.9797048568,-17061.0848656,4.19351934417,11.9279586957,-17059.3406592,2.19187192271,8.66865379716,-17057.6530106,9
26.2042202992,20.4381797008,-16835.3618999,13.6022186809,19.1780468174,-16836.8694097,7.1214284401,15.0301492138,-16835.5089039,3.9431869888,11.4904176817,-16833.951721,2.14488638519,8.47103459262,-16831.9361073,9
26.1483266711,20.2021996447,-16609.3667982,13.6138883216,19.0081217691,-16611.3683282,7.1425894051,14.9177099617,-16610.0387145,3.9596959331,11.4134707573,-16608.4189816,2.1482788416,8.41998602029,-16606.5188847,9
26.0884365723,19.9294855056,-16355.0043341,13.6336174145,18.8107837622,-16357.6441946,7.16797513918,14.7896363795,-16356.3629278,3.98650164926,11.3237447969,-16354.5842189,2.17130608271,8.35793513682,-16352.4517744,9
26.0272645778,19.6481200376,-16096.1993083,13.6580401733,18.6049996242,-16099.6118939,7.19947765367,14.6557921,-16098.4183757,4.02763506143,11.2274307331,-16096.3811216,2.15013074725,8.1580670769,-16093.5065448,9
25.9646178855,19.3571542664,-15832.392214,13.6857102114,18.3911512789,-15836.7523182,7.23622351313,14.5161921633,-15835.7054025,4.07242346509,11.1276939181,-15833.4610439,2.16287455083,8.09695527534,-15830.8330799,9
17.6264266574,19.4765029396,-15572.6655226,11.1257281864,17.0626039191,-15577.6534663,7.27410872935,14.3767117512,-15577.1199814,3.86872185932,10.7213675415,-15574.6153474,2.12257767587,7.9109192487,-15571.9220311,9
17.6325378701,19.2293463882,-15317.2120342,11.1621009955,16.8761632417,-15323.0900496,7.30934642996,14.2390852206,-15322.7273947,3.88967322731,10.6338535655,-15320.2727121,2.13466990928,7.85171100845,-15317.515,9
17.6876591518,18.9040928685,-15026.5597879,11.2370859711,16.6421244794,-15033.3524643,7.35677684295,14.0785331244,-15033.019918,3.91795859584,10.5327943883,-15030.6533576,2.14189154959,7.78631058987,-15028.0846516,9
17.7440630714,18.5779146867,-14741.8174662,11.314831807,16.4069172866,-14749.578737,7.408539313,13.9170471255,-14749.2859562,3.95931437827,10.4284944663,-14746.9190726,2.19512236902,7.71049794467,-14743.5249324,9
17.7976507854,18.2540579188,-14462.6248533,11.3878106776,16.1749827692,-14471.3692698,7.45916079533,13.7568781535,-14471.1057223,4.00022840821,10.3248852249,-14468.6442893,2.20168741769,7.64682584003,-14465.6571547,9
17.8534525161,17.8917872661,-14153.3421995,11.4627603598,15.9178908179,-14163.2361892,7.51672507561,13.576454035,-14163.0449706,4.04445858701,10.2091664968,-14160.4421588,2.22990106895,7.57022578084,-14157.2939179,9
17.9023198641,17.5408440727,-13855.923559,11.5273194563,15.6715599665,-13866.9644165,7.57269224212,13.4002636372,-13866.9349004,4.08267506813,10.0981821918,-13864.2736674,2.27449204162,7.4913149346,-13860.4926156,9
17.944384659,17.189216648,-13558.631932,11.5807525996,15.4285234192,-13570.7191368,7.62247351453,13.2245869867,-13570.9214975,4.10733913624,9.99042190868,-13568.2024705,2.25850775798,7.42716063938,-13565.1660962,9
17.979170051,16.831130674,-13255.8701029,11.6225601957,15.1851065271,-13268.8255823,7.66436137402,13.047267607,-13269.31664,4.1195320849,9.88361832198,-13266.5294648,2.27655480287,7.35140100566,-13263.1798812,9
18.0031347437,16.4921251369,-12968.0697693,11.648270408,14.9590155259,-12981.528653,7.69157651791,12.8822744036,-12982.275778,4.11694504478,9.7856602234,-12979.5345536,2.29165927356,7.27867038406,-12975.7736236,9
18.017657228,16.1391036093,-12666.2905728,11.6597278645,14.728118041,-12679.8631235,7.70549303099,12.7137296422,-12680.8210465,4.11432165607,9.68106720288,-12678.1826915,2.272015223,7.21095726621,-12674.9188228,9
18.0208553417,15.7948053022,-12369.4472551,11.656350259,14.5067543241,-12382.736201,7.70659057675,12.5514562369,-12383.8656966,4.13162028169,9.56866623539,-12381.2537015,2.29878695261,7.13029914444,-12377.5098544,9
18.0118679229,15.4713799956,-12086.6967978,11.6375893209,14.302634196,-12099.2934651,7.69307167933,12.4015988606,-12100.5121879,4.15081422575,9.45834461328,-12098.0023703,2.2969097832,7.05975754467,-12094.5347283,9
17.9886817273,15.1269994078,-11780.9407868,11.6021048412,14.088229792,-11792.4601703,7.66728349737,12.2422960724,-11793.7512077,4.16575946842,9.33870952136,-11791.3641455,2.30700047652,6.97850654826,-11787.8555104,9
17.9525238374,14.7933308345,-11480.0299008,11.5553513168,13.8813502354,-11490.3756931,7.63879938122,12.0839693826,-11491.7831199,4.16934852846,9.22275965667,-11489.4059131,2.34137308494,6.8896964416,-11485.1700916,9
17.8997191281,14.4438352442,-11159.76127,11.4966913205,13.662955818,-11168.9706106,7.61248715195,11.9097171928,-11170.5961002,4.1569048506,9.10340362407,-11168.192264,2.32703574019,6.80796861539,-11164.1851555,9
17.8306409694,14.0857722535,-10827.2150485,11.4333956799,13.4329485067,-10835.6768265,7.59754237986,11.7182812637,-10837.7695557,4.14505361221,8.97728954964,-10835.4289055,2.33142480469,6.71610467531,-10831.1281332,9
17.7502639539,13.7486721425,-10509.1300926,11.3734947259,13.207404755,-10517.405302,7.59016926486,11.5277487228,-10520.1888922,4.14162919784,8.85154842776,-10517.8564414,2.32775975341,6.62945971564,-10513.5880795,9
17.6526742291,13.4105272897,-10183.913708,11.3150983286,12.9690613919,-10192.5864241,7.58303417265,11.3288383492,-10196.207985,4.14318614617,8.71867444375,-10193.8530784,2.31564935167,6.54215391983,-10189.9099428,9
17.5398215208,13.0800027355,-9859.63947591,11.2630780811,12.7205166666,-9869.36561408,7.57433885317,11.1271548669,-9873.80173612,4.14948508671,8.58176038977,-9871.47449064,2.34742724498,6.44027888214,-9866.92376764,9
17.4120884335,12.7596936031,-9538.31173411,11.2177713588,12.4626955517,-9549.73249679,7.56044739383,10.9256723564,-9554.73016888,4.15236050742,8.44440628604,-9552.41068036,2.34354449161,6.34796368003,-9547.97804074,9
17.2583308303,12.4221017275,-9192.96538079,11.1770083398,12.1715006268,-9207.05045851,7.54254523801,10.7056101324,-9212.3952142,4.15476894072,8.29400959005,-9210.24671497,2.34901091952,6.2438581,-9205.74770262,9
17.0951420331,12.1039465122,-8861.51510031,11.1422504228,11.8804428059,-8879.0491982,7.52211868005,10.4911609051,-8884.53969294,4.15574070205,8.14731390857,-8882.7692249,2.3679399895,6.13770960072,-8877.93218438,9
16.9114255326,11.783959821,-8521.61826718,11.1043769472,11.5749887061,-8543.53639957,7.49435723545,10.269895818,-8549.03446766,4.15194644447,7.99538236964,-8547.63510455,2.34851363913,6.03884397725,-8543.16562719,9
16.7089220049,11.4644429264,-8176.72847361,11.0600206047,11.2604429123,-8203.93541005,7.46262999976,10.0418443658,-8209.53099765,4.15160244083,7.83605182488,-8208.50994403,2.36718456261,5.92373413703,-8203.64434978,9
16.4958010472,11.1579213303,-7840.66955148,11.0059756266,10.9531288349,-7873.59832901,7.42879514353,9.81525252729,-7879.45741983,4.14873523925,7.67794804847,-7878.7541022,2.37167009685,5.81354208323,-7873.82983667,9
16.2662002533,10.8555077802,-7503.94599964,10.9364974534,10.6475949729,-7542.78445694,7.39172133554,9.58305496648,-7549.0768047,4.13629861646,7.51897163165,-7548.38615896,2.35003940711,5.70861896998,-7543.81420468,9
16.0203865761,10.5562645384,-7166.64088847,10.849222563,10.3452891121,-7211.21484799,7.35218714978,9.34384811008,-7218.15926352,4.11382006995,7.35908252392,-7217.21215415,2.361464355,5.5883072278,-7212.1680523,9
15.7697580632,10.2733520898,-6843.88530955,10.7454499962,10.0618761445,-6893.26491984,7.30626681934,9.11146656425,-6900.94988088,4.0781337166,7.20712428839,-6899.60480195,2.33192845802,5.48307631407,-6894.72337619,9
15.4979483237,9.98682807031,-6514.01315549,10.616875013,9.77910834088,-6567.19783353,7.24600404529,8.87299683482,-6575.67760726,4.03534493543,7.048711268,-6574.04030065,2.30590410037,5.37000645135,-6569.2461386,9
15.2284900439,9.72021571319,-6204.88759185,10.473410361,9.52161283151,-6260.23510007,7.17116874292,8.65186353264,-6269.31338552,3.99500650037,6.89399496845,-6267.66338424,2.30035425566,5.25325410164,-6262.67221429,9
14.9504166817,9.46219841781,-5903.09344584,10.3079288825,9.27962749267,-5958.79030469,7.07233650545,8.44280093803,-5967.98578812,3.94826243285,6.73896435432,-5966.44691031,2.25473911485,5.14820344556,-5961.8334476,9
14.6462295929,9.19309030858,-5588.80162768,10.1110161114,9.03514727826,-5643.16769467,6.94594311114,8.22968203223,-5652.10107042,3.90359002996,6.5675938246,-5650.92710112,2.25584738867,5.0159407514,-5645.80298803,9
14.3353431431,8.92541329088,-5280.88472712,9.89716462648,8.799598232,-5332.62228819,6.80558128238,8.02092463078,-5341.17695669,3.8635638874,6.39053076962,-5340.80126291,2.2488711991,4.8848229554,-5335.59311172,9
14.0158375952,8.65332961945,-4975.96778474,9.66706245746,8.56757515097,-5024.09697072,6.65480068344,7.81097360666,-5032.33099656,3.81328562261,6.21287209795,-5032.86089995,2.20689310198,4.76275189775,-5028.12417188,9
13.696401233,8.37976575621,-4680.71456999,9.42962933962,8.34074167087,-4724.73087178,6.50255576969,7.60092725667,-4732.86371547,3.74495593577,6.04292334075,-4733.91565073,2.1933512969,4.62802325871,-4728.71236539,9
13.3761853622,8.09958281411,-4392.66248966,9.18753498368,8.11332805925,-4432.41109018,6.35270577782,7.38602748795,-4440.73876987,3.65999009799,5.87874258412,-4441.78102532,2.13527013774,4.50763750424,-4436.62788662,9
13.0587030809,7.8108814552,-4113.24359762,8.94786574896,7.88133804994,-4148.96312155,6.21122166984,7.16419149731,-4157.82655407,3.57655537057,5.71268954188,-4158.39570249,2.08418488163,4.38446824756,-4153.44697014,9
12.7584855858,7.52546534441,-3854.25619864,8.72468530847,7.65195133493,-3886.48843167,6.08274628439,6.94632838743,-3896.00906856,3.50193671145,5.55026197362,-3895.76917432,2.06349698581,4.25556907052,-3890.59925749,9
12.4652140866,7.23390005053,-3606.32374229,8.51252751014,7.41558825826,-3635.51990738,5.9589243352,6.72768037656,-3645.56924574,3.42327139035,5.39173315487,-3644.53329584,1.99978914816,4.14385202724,-3639.7267187,9
12.1758508683,6.93118425525,-3366.25738932,8.31258943258,7.1658294365,-3392.98607933,5.83881695835,6.50518457403,-3403.34370315,3.34556409117,5.23281339069,-3401.80725398,1.96463564246,4.0211125158,-3396.78034164,9
11.9103028234,6.64175034556,-3150.97900227,8.13729992667,6.92318066635,-3175.89153154,5.72552279724,6.29896708372,-3186.07225632,3.27231172265,5.08567300638,-3184.2434297,1.91978672641,3.91187439309,-3179.30131342,9
11.648101244,6.34851279323,-2944.60963551,7.96977803765,6.67503868663,-2968.07611791,5.60515787995,6.09869053509,-2977.43084556,3.19587155403,4.94108021603,-2975.56608101,1.85276531239,3.81181579884,-2971.14794737,9
11.4005174446,6.06822605027,-2756.58053425,7.81427024779,6.43722516065,-2778.92862717,5.48106454843,5.91610367902,-2786.91799328,3.12648610568,4.80246379827,-2785.22869269,1.8310081549,3.70089334105,-2780.50254557,9
11.167630762,5.80808151851,-2587.57008027,7.66584441676,6.21820535764,-2608.85244432,5.34975901791,5.75636904181,-2615.0562514,3.05562189542,4.67457526089,-2613.35788518,1.77122771287,3.61113034503,-2609.03729399,9
10.9238297785,5.54214341927,-2419.25864082,7.50667285193,5.99682393304,-2439.33758179,5.20046323431,5.60077031386,-2443.53351242,2.97476862421,4.54468757293,-2441.58345418,1.72011379785,3.51306025708,-2437.45267892,9
10.6872896022,5.29165705267,-2264.36102879,7.34833384008,5.79070837102,-2283.17586892,5.05183826817,5.45637573049,-2285.67459498,2.89038958954,4.42359100536,-2283.38872115,1.69595549273,3.40930537329,-2278.85764761,9
10.4519194043,5.05313288961,-2118.84859901,7.18544005448,5.59723382968,-2136.21084017,4.90572045397,5.31606416211,-2137.41772469,2.79449479137,4.31217966761,-2134.84462833,1.61733205633,3.32868266276,-2130.98000545,9
10.2103022463,4.82027414879,-1978.12166045,7.01309653414,5.41071046877,-1993.81714758,4.76609631219,5.16933057176,-1994.18089978,2.69709243026,4.20109749997,-1991.49534847,1.5695983912,3.23537335234,-1987.52259563,9
9.98003728395,4.61173280213,-1852.13028749,6.84352033298,5.24579442283,-1866.06037874,4.64433594051,5.02623021454,-1866.01636238,2.61637739729,4.09285949361,-1863.30858316,1.52459947903,3.14936153432,-1859.36864495,9
